GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,cogsq,cshfdq,cshopq,cshoq,cshprq,epspiq,epspxq,invtq,lctq,lltq,piq,rectq,saleq,txtq,uopiq,xsgaq,capxy,cshfdy,cshpry,dvy,prcpy,txpdy,wcapchy,cik,costat,cshtrq,dvpspq,dvpsxq,prccq,prchq,prclq
006008,2014/06/30,2014,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2014Q2,2014Q2,2816.0000,5123.0000,75.8000,4948.0000,4981.0000,0.5600,0.5600,3943.0000,12251.0000,20295.0000,3922.0000,3489.0000,13831.0000,1126.0000,,4920.0000,5517.0000,5120.0000,4977.0000,2245.0000,0.0000,1935.0000,,0000050863,A,1979348340.0000,0.2250,0.2250,30.9000,31.0000,25.6400
006008,2014/09/30,2014,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2014Q3,2014Q3,2975.0000,5045.0000,119.5000,4857.0000,4880.0000,0.6800,0.6800,4115.0000,14904.0000,19639.0000,4550.0000,3647.0000,14554.0000,1233.0000,,4821.0000,7962.0000,5095.0000,4945.0000,3340.0000,0.0000,3579.0000,,0000050863,A,1982892910.0000,0.2250,0.2250,34.8200,35.5600,30.4400
006008,2014/12/31,2014,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2014Q4,2014Q4,2998.0000,4940.0000,115.0000,4748.0000,4769.0000,0.7700,0.7700,4273.0000,16019.0000,20072.0000,4659.0000,5011.0000,14721.0000,998.0000,,5039.0000,10105.0000,5056.0000,4901.0000,4409.0000,0.0000,4639.0000,,0000050863,A,2052490600.0000,0.2250,0.2250,36.2900,37.9000,29.6500
006008,2015/03/31,2015,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2015Q1,2015Q1,3014.0000,4914.0000,21.0000,4742.0000,4741.0000,0.4200,0.4200,4418.0000,15035.0000,19607.0000,2673.0000,3246.0000,12781.0000,681.0000,,4948.0000,2025.0000,4914.0000,4741.0000,1137.0000,0.0000,596.0000,,0000050863,A,2054112960.0000,0.2400,0.2400,31.2700,37.4890,29.3100
006008,2015/06/30,2015,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2015Q2,2015Q2,2824.0000,4909.0000,23.6000,4753.0000,4759.0000,0.5700,0.5700,4818.0000,13529.0000,19268.0000,2983.0000,3860.0000,13195.0000,277.0000,,5036.0000,3792.0000,4912.0000,4750.0000,2283.0000,0.0000,1699.0000,,0000050863,A,1764099410.0000,0.2400,0.2400,30.4150,34.7500,30.1500
006008,2015/09/30,2015,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2015Q3,2015Q3,3147.0000,4876.0000,34.8000,4730.0000,4747.0000,0.6500,0.6500,4965.0000,15080.0000,26375.0000,4253.0000,4101.0000,14465.0000,1144.0000,,4837.0000,4998.0000,4900.0000,4749.0000,3423.0000,0.0000,2301.0000,,0000050863,A,2210201620.0000,0.2400,0.2400,30.1400,30.9200,24.8700
006008,2015/12/31,2015,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2015Q4,2015Q4,3245.0000,4876.0000,16.0000,4725.0000,4722.0000,0.7700,0.7700,5167.0000,15667.0000,26313.0000,4303.0000,5392.0000,14914.0000,690.0000,,5237.0000,7326.0000,4894.0000,4742.0000,4556.0000,0.0000,3439.0000,,0000050863,A,1585231526.0000,0.2400,0.2400,34.4500,35.5900,29.4600
006008,2016/03/31,2016,1,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2016Q1,2016Q1,3421.0000,4875.0000,26.8000,4716.0000,4722.0000,0.4300,0.4300,5751.0000,17526.0000,26767.0000,2508.0000,4216.0000,13702.0000,462.0000,,5372.0000,1346.0000,4875.0000,4722.0000,1228.0000,,-72.0000,,0000050863,A,1611158270.0000,0.2600,0.2600,32.3500,34.0100,27.6800
006008,2016/06/30,2016,2,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2016Q2,2016Q2,3571.0000,4866.0000,26.0000,4728.0000,4729.0000,0.2800,0.2800,5800.0000,18711.0000,29753.0000,1670.0000,4426.0000,13533.0000,340.0000,,5152.0000,3632.0000,4870.0000,4725.0000,2461.0000,,689.0000,,0000050863,A,1428890790.0000,0.2600,0.2600,32.8000,33.0000,29.5000
006008,2016/09/30,2016,3,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2016Q3,2016Q3,3941.0000,4877.0000,13.1000,4739.0000,4734.0000,0.7100,0.7100,5783.0000,20093.0000,29009.0000,4318.0000,4952.0000,15778.0000,940.0000,,5075.0000,6095.0000,4872.0000,4728.0000,3692.0000,,843.0000,,0000050863,A,1423725950.0000,0.2600,0.2600,37.7500,38.0500,32.3800
006008,2016/12/31,2016,4,INDL,C,D,STD,INTC,458140100,INTEL CORP,USD,2016Q4,2016Q4,4380.0000,4881.0000,15.0000,4730.0000,4735.0000,0.7500,0.7500,5553.0000,20302.0000,26799.0000,4440.0000,5102.0000,16374.0000,878.0000,,5438.0000,9625.0000,4875.0000,4730.0000,4925.0000,,877.0000,,0000050863,A,1286641704.0000,0.2600,0.2600,36.2700,38.3600,33.4200
006066,1980/03/31,1980,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1980Q1,1980Q1,2136.5390,,,583.3360,583.4300,1.1700,1.1700,1911.3470,6433.1760,3093.3710,1210.4980,4627.5510,5747.8790,529.0000,,2458.3600,,,583.4300,,,,,0000051143,A,34882492.0000,0.8600,0.8600,55.7500,71.9999,51.3750
006066,1980/06/30,1980,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1980Q2,1980Q2,2368.9750,,,583.4100,583.4850,1.3100,1.3100,2018.2260,6574.5040,3739.0590,1354.4880,4712.0700,6181.4690,590.7000,,2536.1340,,,583.4580,,,,,0000051143,A,31139793.0000,0.8600,0.8600,58.7500,60.3750,50.3750
006066,1980/09/30,1980,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1980Q3,1980Q3,2496.9210,,,583.5270,583.5340,1.5100,1.5100,2226.0070,6988.8590,3826.9850,1380.1900,4801.6370,6478.3280,496.3000,,2612.0700,,,583.4830,,,,,0000051143,A,30839695.0000,0.8600,0.8600,64.1250,69.1249,58.3750
006066,1980/12/31,1980,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1980Q4,1980Q4,3146.5650,,,583.8070,583.6180,2.1100,2.1100,2293.0000,6526.0000,3724.0000,1951.8240,4877.0000,7805.3160,719.0000,,2717.4360,,,583.5170,,,,,0000051143,A,37201395.0000,0.8600,0.8600,67.8749,72.7500,63.2500
006066,1981/03/31,1981,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1981Q1,1981Q1,2561.0010,,,585.6570,584.6950,1.2500,1.2500,2414.0010,7083.0000,3844.0000,1302.0000,4846.0000,6461.0000,572.0000,,2612.0010,,,584.6950,,,,,0000051143,A,29815695.0000,0.8600,0.8600,62.3750,71.5000,60.2500
006066,1981/06/30,1981,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1981Q2,1981Q2,2848.0010,,,587.7750,586.6850,1.3700,1.3700,2572.0010,6658.0000,3884.0000,1466.0000,4453.0000,6895.0000,662.0000,,2569.0010,,,585.6900,,,,,0000051143,A,39008894.0000,0.8600,0.8600,57.8750,63.3750,55.1250
006066,1981/09/30,1981,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1981Q3,1981Q3,2846.0010,,,589.8790,588.8290,1.1800,1.1800,2757.0010,7034.0000,4064.0000,1189.0000,4499.0000,6721.0000,496.0000,,2659.0010,,,586.7370,,,,,0000051143,A,26675097.0000,0.8600,0.8600,54.1250,58.8750,52.2500
006066,1981/12/31,1981,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1981Q4,1981Q4,3761.0010,,,592.2940,590.9820,1.8300,1.8300,2805.0010,7320.0000,4105.0000,2031.0000,4792.0000,8993.0000,950.0000,,3187.0010,,,587.8030,,,,,0000051143,A,36938894.0000,0.8600,0.8600,56.8750,57.6250,48.3750
006066,1982/03/31,1982,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1982Q1,1982Q1,2773.0010,,,594.2640,593.2380,1.3300,1.3300,3027.0010,7485.0000,4096.0000,1407.0000,4725.0000,7066.0000,618.0000,,2856.0010,,,593.2380,,,,,0000051143,A,46968996.0000,0.8600,0.8600,59.7500,64.7500,55.6250
006066,1982/06/30,1982,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1982Q2,1982Q2,3130.0010,,,596.3090,595.2540,1.8100,1.8100,3206.0010,7641.0000,4057.0000,1934.0000,4955.0000,8053.0000,858.0000,,2943.0010,,,594.2460,,,,,0000051143,A,39591195.0000,0.8600,0.8600,60.6250,66.1249,57.5000
006066,1982/09/30,1982,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1982Q3,1982Q3,3301.0010,,,599.1720,597.4690,1.7500,1.7500,3419.0010,7852.0000,4110.0000,1821.0000,4933.0000,8171.0000,777.0000,,3020.0010,,,595.3200,,,,,0000051143,A,58708871.0000,0.8600,0.8600,73.3750,77.6249,59.3750
006066,1982/12/31,1982,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1982Q4,1982Q4,4484.0000,,,602.4060,600.7950,2.5000,2.5000,3492.0010,8209.0000,4372.0000,2768.0010,5433.0000,11074.0000,1268.0000,,3801.0010,,,596.6890,,,,,0000051143,A,60191984.0000,0.8600,0.8600,96.2500,98.0000,73.2499
006066,1983/03/31,1983,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1983Q1,1983Q1,3269.0010,,,604.8090,603.6090,1.6200,1.6200,3681.0010,8263.0000,4326.0000,1868.0000,4664.0000,8287.0000,892.0000,,3161.0010,,,603.6090,,,,,0000051143,A,56892898.0000,0.8600,0.8600,101.7500,104.8750,92.2500
006066,1983/06/30,1983,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1983Q2,1983Q2,3814.0010,,,606.9990,605.8910,2.2200,2.2200,3942.0010,8216.0000,4207.0000,2508.0010,5055.0000,9590.0000,1165.0000,,3310.0010,,,604.7510,,,,,0000051143,A,48502398.0000,0.9500,0.9500,120.2500,124.5000,101.1250
006066,1983/09/30,1983,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1983Q3,1983Q3,3904.0010,,,608.8840,607.8690,2.1400,2.1400,4199.0000,8150.0000,4249.0000,2297.0000,5242.0000,9406.0000,994.0000,,3341.0010,,,605.7900,,,,,0000051143,A,52654496.0000,0.9500,0.9500,126.8750,129.5000,115.2500
006066,1983/12/31,1983,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1983Q4,1983Q4,5408.0000,,,610.7250,609.7000,3.0600,3.0600,4381.0000,9507.0000,4517.0040,3267.0010,6380.0000,12897.0040,1404.0000,,4384.0000,,,606.7990,,,,,0000051143,A,72460696.0000,0.9500,0.9500,122.0000,134.2500,117.1250
006066,1984/03/31,1984,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1984Q1,1984Q1,3955.0000,,,611.1420,610.9380,1.9700,1.9700,4751.0000,9421.0000,4689.0000,2228.0000,6147.0000,9585.0000,1026.0000,,3521.0000,975.0000,,610.9380,581.0000,,,,0000051143,A,75548495.0000,0.9500,0.9500,114.0000,125.0000,106.5000
006066,1984/06/30,1984,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1984Q2,1984Q2,4533.0000,,,611.5010,611.2970,2.6500,2.6500,5403.0000,9178.0000,4604.0000,2962.0000,6911.0000,11199.0000,1339.0000,,3840.0000,2076.0000,,611.1170,1162.0000,,,,0000051143,A,70643097.0000,0.9500,0.9500,105.7500,117.2500,99.0000
006066,1984/09/30,1984,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1984Q3,1984Q3,4345.0000,,,611.9080,611.2660,2.6000,2.6000,6082.0000,8781.0000,4629.0000,2643.0000,6867.0000,10657.0000,1058.0000,,3731.0000,3350.0000,,611.1680,1834.0000,,,,0000051143,A,68641692.0000,1.1000,1.1000,124.2500,128.5000,104.0000
006066,1984/12/31,1984,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1984Q4,1984Q4,6086.0000,,,612.6850,612.2000,3.5500,3.5500,6598.0000,9640.0000,6679.0000,3790.0000,8111.0000,14496.0040,1618.0000,,4695.0000,5473.0000,,611.4250,2507.0000,,,,0000051143,A,67585395.0000,1.1000,1.1000,123.1250,127.7500,116.0000
006066,1985/03/31,1985,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1985Q1,1985Q1,4178.0000,,,613.4640,613.1880,1.6100,1.6100,7399.0000,9398.0000,7057.0040,1769.0000,7388.0000,9769.0000,783.0000,,3908.0000,1391.0000,,613.1880,675.0000,,,,0000051143,A,99047367.0000,1.1000,1.1000,127.0000,138.2500,119.0000
006066,1985/06/30,1985,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1985Q2,1985Q2,4937.0000,,,614.1380,613.8140,2.3000,2.3000,7971.0000,9809.0000,6580.0040,2566.0000,7719.0000,11434.0000,1152.0000,,4030.0000,2993.0000,,613.5010,1350.0000,,,,0000051143,A,72845195.0000,1.1000,1.1000,123.7500,133.2500,117.3750
006066,1985/09/30,1985,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1985Q3,1985Q3,4972.0000,,,614.6380,614.3680,2.4000,2.4000,8822.0000,10158.0000,7807.0040,2544.0000,8557.0000,11698.0000,1070.0000,,4346.0000,4485.0000,,613.7880,2026.0000,,,,0000051143,A,67939794.0000,1.1000,1.1000,123.8750,132.7500,120.0000
006066,1985/12/31,1985,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1985Q4,1985Q4,7016.0000,,,615.4180,615.0000,4.3600,4.3600,8579.0000,11433.0000,9211.0040,4740.0000,10566.0000,17155.0040,2059.0000,,5439.0000,6430.0000,,614.0850,2703.0000,,,,0000051143,A,82185094.0000,1.1000,1.1000,155.5000,158.7500,122.8750
006066,1986/03/31,1986,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1986Q1,1986Q1,4202.0000,,,616.2530,615.6500,1.6500,1.6500,9215.0000,11377.0000,9841.0040,1832.0000,8560.0000,10127.0000,815.0000,,4252.0000,844.0000,,615.6500,677.0000,,,,0000051143,A,103057371.0000,1.1000,1.1000,151.5000,161.0000,143.0000
006066,1986/06/30,1986,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1986Q2,1986Q2,5439.0000,,,615.3620,616.2200,2.1200,2.1200,8987.0000,11128.0000,10116.0040,2184.0000,8737.0000,12268.0000,879.0000,,4809.0000,2033.0000,,615.9350,1356.0000,,,,0000051143,A,92809074.0000,1.1000,1.1000,146.5000,161.8750,142.2500
006066,1986/09/30,1986,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1986Q3,1986Q3,5268.0000,,,609.9270,612.1950,1.7600,1.7600,9012.0000,12117.0000,10568.0040,1831.0000,8674.0000,11910.0000,754.0000,,4954.0000,3187.0000,,614.6850,2029.0000,,,,0000051143,A,107615481.0000,1.1000,1.1000,134.5000,150.1250,129.2500
006066,1986/12/31,1986,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1986Q4,1986Q4,7797.0000,,,605.9230,607.3000,2.2800,2.2800,8039.0000,12743.0000,10697.0040,2542.0000,10825.0000,16945.0040,1152.0000,,6670.0000,4620.0000,,612.8390,2698.0000,,,,0000051143,A,103988360.0000,1.1000,1.1000,120.0000,135.5000,119.2500
006066,1987/03/31,1987,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1987Q1,1987Q1,4810.0000,,,603.5680,604.5620,1.3000,1.3000,8417.0000,12286.0000,10952.0040,1337.0000,9488.0000,10681.0000,552.0000,,4665.0000,830.0000,,604.5620,665.0000,,,,0000051143,A,126017657.0000,1.1000,1.1000,150.1250,156.6250,115.7500
006066,1987/06/30,1987,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1987Q2,1987Q2,5808.0000,,,603.7840,603.5210,1.9500,1.9500,8409.0000,11113.0000,11255.0040,2040.0000,10016.0000,12798.0000,862.0000,,5187.0000,1857.0000,,604.0420,1330.0000,,,,0000051143,A,128952375.0000,1.1000,1.1000,162.5000,168.6250,142.6250
006066,1987/09/30,1987,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1987Q3,1987Q3,5830.0000,,,604.4620,604.1690,2.0000,2.0000,8628.0000,11682.0000,11278.0040,1948.0000,10669.0000,12727.0000,740.0000,,5216.0000,2775.0000,,604.0840,1995.0000,,,,0000051143,A,129209380.0000,1.1000,1.1000,150.7500,175.8750,148.5000
006066,1987/12/31,1987,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1987Q4,1987Q4,8162.0000,,,597.0520,599.6000,3.4700,3.4700,8645.0000,13377.0040,12048.0000,3284.0000,13849.0040,18011.0040,1197.0000,,6797.0000,4304.0000,,602.9620,2654.0000,,,,0000051143,A,131231156.0000,1.1000,1.1000,115.5000,157.2500,102.0000
006066,1988/03/31,1988,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1988Q1,1988Q1,4276.0000,,,593.1380,595.0660,2.1000,1.5700,9161.0000,11917.0000,12037.0040,1545.0000,11850.0000,12058.0000,612.0000,,5310.0000,917.0000,,595.0660,655.0000,,,,0000051143,A,110183437.0000,1.1000,1.1000,107.6250,124.0000,104.2500
006066,1988/06/30,1988,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1988Q2,1988Q2,5009.0000,,,591.9400,591.9000,1.6300,1.6300,9701.0000,11943.0000,12067.0040,1601.0000,11677.0000,13907.0040,637.0000,,6441.0000,2165.0000,,593.5000,1307.0000,,,,0000051143,A,92454090.0000,1.1000,1.1000,127.3750,128.3750,105.6250
006066,1988/09/30,1988,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1988Q3,1988Q3,4990.0000,,,592.1270,592.1000,2.1000,2.1000,10275.0000,12975.0040,11807.0000,2048.0000,11866.0000,13714.0040,801.0000,,5910.0000,3397.0000,,593.0000,1958.0000,,,,0000051143,A,85572598.0000,1.1000,1.1000,115.3750,129.5000,109.5000
006066,1988/12/31,1988,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1988Q4,1988Q4,7502.0000,,,589.7410,590.8000,3.9700,3.9700,9565.0000,17387.0040,16141.0040,3839.0000,18100.0040,20002.0040,1492.0000,,7626.0000,5390.0000,,592.4440,2609.0000,,3405.0000,,0000051143,A,77811495.0000,1.1000,1.1000,121.8750,125.0000,112.7500
006066,1989/03/31,1989,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1989Q1,1989Q1,4527.0000,,,585.1920,588.4000,1.6100,1.6100,9617.0000,15417.0000,16355.0080,1625.0000,15599.0000,12730.0000,675.0000,,5609.0000,1178.0000,,588.4000,648.0000,,,,0000051143,A,102770492.0000,1.1000,1.1000,109.1250,130.8750,107.6250
006066,1989/06/30,1989,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1989Q2,1989Q2,5772.0000,,,578.7760,581.4000,2.3100,2.3100,9318.0000,15140.0000,16795.0080,2289.0000,15949.0000,15213.0000,949.0000,,6152.0000,2524.0000,,584.9000,1353.0000,,,,0000051143,A,98382481.0000,1.2100,1.2100,111.8750,115.7500,106.2500
006066,1989/09/30,1989,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1989Q3,1989Q3,5366.0000,,,578.8470,578.8000,1.5100,1.5100,10087.0000,16199.0000,17928.0080,1462.0000,16104.0000,14305.0000,585.0000,,6328.0000,3805.0000,,582.8000,2055.0000,,,,0000051143,A,95727371.0000,1.2100,1.2100,109.2500,119.3750,107.7500
006066,1989/12/31,1989,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1989Q4,1989Q4,7796.0000,,,574.7000,575.9000,1.0400,1.0400,9463.0000,21700.0000,17525.0120,1269.0000,20164.0000,20462.0000,678.0000,,7607.0000,6414.0000,,581.1020,2752.0000,,3071.0000,,0000051143,A,105481097.0000,1.2100,1.2100,94.1250,109.7500,93.3750
006066,1990/03/31,1990,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1990Q1,1990Q1,5189.0000,,,573.6940,574.2000,1.8100,1.8100,9844.0000,21130.0000,17482.0000,1827.0000,17608.0000,14185.0000,790.0000,,5721.0000,1343.0000,,574.2000,696.0000,,,,0000051143,A,104647567.0000,1.2100,1.2100,106.1250,109.3750,94.5000
006066,1990/06/30,1990,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1990Q2,1990Q2,6580.0000,,,572.8490,573.3000,2.4500,2.4500,10086.0000,21289.0000,18117.0000,2473.0000,18099.0000,16495.0000,1063.0000,,6520.0000,2710.0000,,573.8000,1391.0000,,,,0000051143,A,94294277.0000,1.2100,1.2100,117.5000,122.2500,105.0000
006066,1990/09/30,1990,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1990Q3,1990Q3,5510.0000,,,571.0530,571.9000,1.9500,1.9500,11255.0000,22455.0000,18828.0000,1909.0000,18515.0000,15277.0000,797.0000,,6547.0000,4078.0000,,573.2000,2083.0000,,,,0000051143,A,100890094.0000,1.2100,1.2100,106.3750,123.1250,96.5000
006066,1990/12/31,1990,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1990Q4,1990Q4,9227.0000,,,571.3910,571.1000,4.3000,4.3000,10108.0000,25276.0000,19460.0000,3994.0000,22644.0000,23061.0000,1533.0000,,8475.0000,6509.0000,,572.6480,2774.0000,,3315.0000,,0000051143,A,103168168.0000,1.2100,1.2100,113.0000,116.0000,96.2500
006066,1991/03/31,1991,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1991Q1,1991Q1,5081.0000,,,572.6300,572.0000,-2.9900,0.9700,10056.0000,23023.0000,21707.0000,927.0000,18719.0000,13587.0000,371.0000,,6199.0000,1407.0000,,572.0000,692.0000,,,,0000051143,A,128442563.0000,1.2100,1.2100,113.8750,139.7500,105.5000
006066,1991/06/30,1991,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1991Q2,1991Q2,6016.0000,,,572.1380,572.5000,0.2200,0.2200,10157.0000,22285.0000,21322.0000,237.0000,18391.0000,14764.0000,111.0000,,6996.0000,2847.0000,,572.3000,1386.0000,,,,0000051143,A,114460157.0000,1.2100,1.2100,97.1250,114.7500,96.6250
006066,1991/09/30,1991,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1991Q3,1991Q3,6153.0000,,,571.6090,571.9000,0.3100,0.3100,11222.0000,26914.0000,22219.0000,321.0000,19482.0000,14447.0000,144.0000,,6435.0000,4306.0000,,572.1000,2078.0000,,,,0000051143,A,89958297.0000,1.2100,1.2100,103.6250,106.3750,92.0000
006066,1991/12/31,1991,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1991Q4,1991Q4,10051.0000,,,571.0180,571.6000,-2.5500,-2.5500,9844.0000,33951.0000,21843.0000,-1367.0000,24317.0000,21968.0000,90.0000,,8389.0000,6497.0000,,572.0030,2771.0000,,2292.0000,,0000051143,A,106201297.0000,1.2100,1.2100,89.0000,104.7500,83.5000
006066,1992/03/31,1992,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1992Q1,1992Q1,5739.0000,,,570.7250,570.9000,4.4500,1.1200,10197.0000,31083.0000,21505.0000,991.0000,20273.0000,14037.0000,349.0000,,5965.0000,1009.0000,,570.9000,691.0000,,,,0000051143,A,98051668.0000,1.2100,1.2100,83.5000,98.1250,83.1250
006066,1992/06/30,1992,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1992Q2,1992Q2,7060.0000,,,571.1170,571.0000,1.2900,1.2900,10594.0000,29601.0000,22899.0000,1217.0000,21185.0000,16224.0000,483.0000,,6474.0000,2092.0000,,570.9000,1382.0000,,,,0000051143,A,103380282.0000,1.2100,1.2100,97.8750,98.6250,81.6250
006066,1992/09/30,1992,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1992Q3,1992Q3,6776.0000,,,570.5820,570.8000,-4.8700,-4.8700,10861.0000,31215.0000,24369.0000,-4286.0000,20005.0000,14702.0000,-1508.0000,,6388.0000,2836.0000,,570.9000,2074.0000,,,,0000051143,A,97649379.0000,1.2100,1.2100,80.7500,100.3750,80.0000
006066,1992/12/31,1992,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1992Q4,1992Q4,10701.0000,,,571.4360,570.9000,-9.5700,-9.5700,8385.0000,36737.0000,22344.0000,-6948.0000,21604.0000,19560.0000,-1485.0000,,7221.0000,4751.0000,,570.8960,2765.0000,,1297.0000,,0000051143,A,211783563.0000,1.2100,1.2100,50.3750,81.1250,48.7500
006066,1993/03/31,1993,1,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1993Q1,1993Q1,6508.0000,,,569.8210,570.6000,-0.7000,-0.5000,8219.0000,36366.0000,22128.0000,-380.0000,20131.0000,13058.0000,-95.0000,,5432.0000,401.0000,,570.6000,308.0000,,,,0000051143,A,179033656.0000,0.5400,0.5400,50.8750,57.1250,45.8750
006066,1993/06/30,1993,2,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1993Q2,1993Q2,8472.0000,,,571.0450,570.2000,-14.1000,-14.1000,8261.0000,37794.0000,28535.0000,-8998.0000,20167.0000,15519.0000,-962.0000,,5863.0000,1270.0000,,570.4000,616.0000,,,,0000051143,A,115527470.0000,0.5400,0.5400,49.3750,54.3750,47.1250
006066,1993/09/30,1993,3,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1993Q3,1993Q3,7928.0000,,,578.4180,572.5000,-0.1200,-0.1200,8657.0000,34799.0000,29315.0000,-82.0000,20085.0000,14743.0000,-34.0000,,5631.0000,1662.0000,,571.1000,758.0000,,,,0000051143,A,122657188.0000,0.2500,0.2500,42.0000,49.7500,40.6250
006066,1993/12/31,1993,4,INDL,C,D,STD,IBM,459200101,INTL BUSINESS MACHINES CORP,USD,1993Q4,1993Q4,10950.0000,,,581.3860,579.6560,0.6200,0.6200,7565.0000,33150.0000,28225.0000,663.0000,19412.0000,19396.0000,281.0000,,6914.0000,3154.0000,,573.2390,933.0000,,452.0000,,0000051143,A,162333750.0000,0.2500,0.2500,56.5000,59.8750,42.1250
